"treeIndep_inc","treeIndep_exc","treeDep_inc","treeDep_exc","treeIndep_acc","treeDep_acc","treeIndep_auc","treeDep_auc","model","beta1","beta2"
TRUE,TRUE,TRUE,TRUE,0.61025,0.61025,0.632321373247644,0.632321373247644,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.58625,0.60375,0.622490021633493,0.635178295491159,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,TRUE,0.60175,0.60175,0.596975167433424,0.607753820852845,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.6135,0.6075,0.636777142705935,0.588304887407055,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.586,0.6105,0.605940226607749,0.615107989305679,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,FALSE,FALSE,0.61575,0.61575,0.624114579577354,0.612612666157901,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.60475,0.60475,0.638817876295059,0.630423181020798,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.6055,0.6055,0.602540206185567,0.607533300605466,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.61175,0.61175,0.640348417974618,0.637623195703966,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.6255,0.6255,0.610861377653551,0.610861377653551,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.583,0.5875,0.56757839172912,0.564943810590399,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.6015,0.6075,0.616082124842371,0.612883301807482,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,FALSE,FALSE,0.62125,0.60975,0.626784509356945,0.596619002705082,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,TRUE,0.61,0.61,0.634039906473308,0.635654424127785,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.62475,0.62475,0.652325945785733,0.626858661707847,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.609,0.609,0.635612341907834,0.631734157465226,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.62275,0.62275,0.649943947286163,0.649943947286163,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.618,0.618,0.64057655161897,0.632737047603314,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.616,0.6205,0.638593976793294,0.605733678288357,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.60025,0.60025,0.59202654585367,0.59202654585367,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.624,0.624,0.636796622697055,0.636796622697055,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.60425,0.59075,0.609181932077592,0.60482903197523,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.63075,0.63,0.65416184041184,0.623564591377091,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.609,0.609,0.631312638921566,0.631312638921566,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,TRUE,0.62475,0.62475,0.626666666666667,0.648184298949888,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.59875,0.59875,0.61932111649533,0.61932111649533,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.633,0.56225,0.605603098612531,0.595734126043649,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.589,0.57925,0.624367177982641,0.60782818223588,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,TRUE,0.632,0.632,0.602348533382636,0.633402092219318,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.62125,0.62125,0.624949698189135,0.624949698189135,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.608,0.608,0.602397455692803,0.585006566360097,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.58225,0.58975,0.582346357902886,0.581200116543742,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.5955,0.5955,0.63120464847195,0.63120464847195,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.60275,0.60275,0.6246132,0.6246132,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.6265,0.6285,0.614485931274767,0.609280626071389,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.59175,0.59175,0.619910756364718,0.619910756364718,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,TRUE,0.6325,0.6315,0.630180463181611,0.589308720608503,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.612,0.612,0.625505883195203,0.625505883195203,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.57825,0.57825,0.606860672817754,0.601997605270471,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.63825,0.63825,0.625864905198459,0.610513776900003,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.60575,0.60575,0.608911536573392,0.608911536573392,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,TRUE,0.60675,0.626,0.601838321070499,0.646985476409574,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.62025,0.62025,0.629111685824365,0.637208321522339,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.61975,0.58725,0.607780040041808,0.575551529627305,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,TRUE,FALSE,0.59525,0.61625,0.597424139083526,0.614917742042609,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,TRUE,0.6175,0.6175,0.619162135164631,0.643300983468114,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.59325,0.602,0.602558471038287,0.607630423632348,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.62575,0.62575,0.645220549564749,0.645220549564749,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.609,0.60025,0.626113755717678,0.614794346032998,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.62525,0.62525,0.643625405074795,0.636876670279187,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.59075,0.61425,0.605856506374977,0.592437626462254,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,FALSE,FALSE,0.629,0.6175,0.627173136461062,0.603212272763356,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.5605,0.5605,0.585788001241748,0.586302129300691,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.6135,0.6135,0.613545643461951,0.613152247143033,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,FALSE,FALSE,0.5665,0.5665,0.58656436797288,0.60292414913224,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,TRUE,0.593,0.59275,0.597788157039518,0.601876492878446,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.60275,0.60275,0.629480807475067,0.629480807475067,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.57525,0.57525,0.601140632080872,0.601140632080872,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.623,0.623,0.626242437337943,0.627507759578662,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.61625,0.61625,0.641283726490536,0.641283726490536,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.59925,0.59925,0.63603092449467,0.619424597861071,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.604,0.604,0.622389315615199,0.622389315615199,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.6085,0.6085,0.621731658952279,0.630528427752653,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.6165,0.6165,0.639593131903022,0.633484267325792,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.6195,0.6195,0.626470329517061,0.626470329517061,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,FALSE,FALSE,0.6225,0.61875,0.648200915746681,0.611045646216904,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.61525,0.61525,0.635545320410789,0.635326103759172,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.616,0.6095,0.613859174886743,0.606457298493024,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.6265,0.6265,0.595547793728786,0.595547793728786,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.60825,0.60825,0.647244558769798,0.647244558769798,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.58875,0.606,0.61770131625377,0.62713919533419,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.612,0.612,0.613555401489471,0.613555401489471,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,TRUE,0.564,0.60225,0.613306532891356,0.61392878965848,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.6195,0.6195,0.62413995342124,0.62413995342124,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,FALSE,FALSE,0.606,0.601,0.616049615447554,0.604998854524628,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.6115,0.5645,0.633892226031602,0.602597724236576,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.6215,0.6215,0.645329729225894,0.643316533399024,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.607,0.607,0.598552468667879,0.595874735740516,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.584,0.584,0.544837761375378,0.615385770264387,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.5815,0.5805,0.59315110705643,0.593645777617728,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.615,0.613,0.638399914007866,0.629978138396753,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.5715,0.58875,0.585825259639088,0.581096400329247,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.62375,0.62375,0.632709495278974,0.632709495278974,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,FALSE,FALSE,0.57875,0.57875,0.601940106753971,0.600103663004818,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,TRUE,TRUE,0.60125,0.56225,0.625752933442238,0.591520077561076,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.6075,0.6075,0.624735334478987,0.624735334478987,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.63575,0.63575,0.6401292255245,0.633720555222473,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.612,0.612,0.633164510181884,0.626523922912493,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,FALSE,FALSE,0.62225,0.62225,0.573901207669803,0.6017256870003,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,TRUE,0.5915,0.5915,0.624115231718799,0.624925201380898,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.578,0.578,0.60585267106262,0.60570173480081,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.60375,0.60375,0.630069526067295,0.629677736385309,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,TRUE,0.62625,0.62625,0.618107428460104,0.615942224842386,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.61725,0.61725,0.621790270417377,0.620378242561307,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.591,0.591,0.554909069761513,0.557023791314545,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.61725,0.61725,0.644683741795971,0.639662923479646,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,FALSE,FALSE,0.633,0.58925,0.638332582248942,0.588105969729695,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.60425,0.60425,0.620047691946759,0.620047691946759,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.60425,0.61875,0.617191761259926,0.619306151460881,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.597,0.597,0.593289014473211,0.593800611517092,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.60625,0.60625,0.63101724758632,0.617037997054492,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.6095,0.6095,0.619957595019675,0.611267073468729,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.6235,0.6235,0.606147449762564,0.606147449762564,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.61275,0.61275,0.635626517311941,0.635626517311941,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.62625,0.62625,0.632449582937388,0.632449582937388,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.62175,0.62175,0.64004392392454,0.64004392392454,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.6275,0.6275,0.641938138012937,0.641938138012937,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.61575,0.61575,0.618105020002243,0.601567745504145,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,TRUE,TRUE,0.58325,0.5685,0.592842585593023,0.597257190783904,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.59275,0.6195,0.624239150084825,0.64592569162971,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.601,0.61925,0.633304494689551,0.638366344234608,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.61125,0.61125,0.611191216621766,0.611191216621766,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,FALSE,FALSE,0.62,0.616,0.627411300759407,0.610254570722111,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.63675,0.63325,0.620536928898459,0.597630298465168,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.619,0.619,0.627137157454127,0.627137157454127,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.61975,0.61975,0.611212820168044,0.639758189700784,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.62275,0.62275,0.640608850539657,0.640608850539657,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.6095,0.6095,0.634657660414043,0.634657660414043,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.64025,0.64025,0.620978628755109,0.62229236918019,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.61125,0.61125,0.589884599451601,0.588213231281111,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.619,0.61975,0.609082897257409,0.626858776112507,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.62125,0.62,0.627865714492164,0.599847835943379,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.57525,0.57525,0.607893206962389,0.613382848771534,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.619,0.59425,0.614262100425416,0.611265024089799,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,TRUE,FALSE,0.60025,0.6225,0.613638322593546,0.615923925338391,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,TRUE,FALSE,0.6,0.61325,0.561850441829339,0.580824477553573,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.57625,0.57625,0.611827640663124,0.611827640663124,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.61825,0.61825,0.607101677619452,0.607101677619452,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.619,0.619,0.613392107539465,0.600617635335971,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.62,0.62,0.6308089450584,0.6308089450584,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.60825,0.60825,0.573625099048895,0.573625099048895,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.638,0.638,0.638316930497584,0.637416326053447,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.61025,0.61025,0.633544400925593,0.633544400925593,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.63275,0.63275,0.653309885742673,0.653309885742673,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.59975,0.59975,0.618994994242427,0.618994994242427,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,TRUE,0.604,0.61925,0.645394278656349,0.650353345230443,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,FALSE,FALSE,0.629,0.6205,0.617777535478961,0.611685769077825,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.63725,0.63725,0.665505075934808,0.660610898229418,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.604,0.6275,0.628488997032006,0.611729725393727,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.6115,0.6115,0.638174794348139,0.638174794348139,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.6295,0.6295,0.635182317226025,0.635182317226025,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.62125,0.62125,0.614637612129872,0.615809319679289,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.5795,0.5795,0.606287408186643,0.606287408186643,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.573,0.573,0.616623041474654,0.614712047399605,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,TRUE,0.588,0.60575,0.591693591442074,0.57758369090226,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.592,0.6025,0.611030965582174,0.613997280050214,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.616,0.616,0.61857169805561,0.616017375654203,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.627,0.627,0.641674657182806,0.643513010377516,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.61775,0.6165,0.633101772434631,0.640879358296587,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,TRUE,FALSE,0.6185,0.6095,0.587826690756121,0.612267959227699,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.60675,0.60675,0.617101337537013,0.617101337537013,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.61,0.61,0.633259243116063,0.630070251702206,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.61125,0.61125,0.6143887240991,0.604360144979793,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.6145,0.6145,0.609451759732112,0.606972758424541,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.62425,0.62425,0.654022708103345,0.653070278633543,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,FALSE,FALSE,0.625,0.625,0.631090133333333,0.610466666666667,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.61325,0.61325,0.605939035904744,0.605939035904744,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.61925,0.61925,0.524088853168122,0.586545131824738,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.59375,0.59375,0.602022753669095,0.601939341146658,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.6295,0.623,0.657322083243617,0.649813359147407,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.63875,0.569,0.578565131129003,0.612454309685196,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.61925,0.631,0.6197223456981,0.606588672859787,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.585,0.6235,0.615858146599623,0.643542625526353,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.5835,0.6275,0.574008933143188,0.617404871123223,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.6185,0.6185,0.589570135149403,0.589570135149403,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.569,0.569,0.604474360519075,0.604474360519075,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.57125,0.56525,0.614680621737992,0.605190692532834,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.5945,0.5945,0.596131265853967,0.596131265853967,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.59975,0.59975,0.610826512910441,0.612250070321723,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.6,0.6,0.611582066783721,0.610454628794144,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.5755,0.5755,0.618670294501543,0.61529546873553,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.6125,0.61525,0.611550369670501,0.599404827189777,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.621,0.621,0.620998251926709,0.637251930961738,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.6275,0.6275,0.591063130030215,0.568317334688093,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.6165,0.6165,0.645525430073246,0.637373098124057,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,FALSE,FALSE,0.6055,0.5785,0.632002901162663,0.601050755694264,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,FALSE,FALSE,0.552,0.607,0.589301235422187,0.600498040117466,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.60175,0.60175,0.604974392296794,0.604974392296794,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.6175,0.6175,0.640736065158402,0.640736065158402,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.627,0.627,0.615770552997165,0.615770552997165,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.59925,0.5975,0.610934748609672,0.610061767321614,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.6075,0.59375,0.625368747410546,0.620802660615588,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.611,0.611,0.605257905620606,0.602113301974512,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.62125,0.62125,0.626732009217018,0.626732009217018,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.629,0.629,0.611073496201132,0.60846900590935,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.606,0.606,0.634866175386574,0.634866175386574,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.6155,0.6155,0.622170031030433,0.622170031030433,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.59475,0.59475,0.632440922569946,0.632440922569946,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,TRUE,FALSE,0.6165,0.61475,0.605622196638318,0.60809792043477,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.602,0.5915,0.604393046002437,0.615335945716957,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.6195,0.6195,0.625580403211865,0.624613550625266,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.57425,0.566,0.592987974322762,0.591633511367324,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.61475,0.57225,0.635082557228733,0.605843511421375,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.59575,0.59575,0.617005580593782,0.617005580593782,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.61275,0.6125,0.593560905210318,0.595264661928135,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.619,0.619,0.639397598699644,0.639397598699644,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,TRUE,FALSE,0.619,0.619,0.613871115464363,0.627961236267114,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,TRUE,TRUE,0.60975,0.61225,0.613051867225911,0.628638064087239,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.58075,0.58075,0.583952581298149,0.583952581298149,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.59275,0.59275,0.617502859118594,0.617502859118594,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.613,0.613,0.615918190193447,0.615918190193447,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,TRUE,FALSE,0.60525,0.60525,0.599760016260507,0.600327276712971,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.609,0.609,0.614357589939602,0.614357589939602,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,FALSE,FALSE,0.601,0.601,0.61924074954441,0.622508329892952,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.61775,0.61775,0.6127988,0.6127988,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.6165,0.6165,0.582193607770585,0.57849765465285,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.5965,0.5765,0.605287088769578,0.577131054654838,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.6085,0.6085,0.623118824253118,0.62381274841205,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,FALSE,0.6245,0.6245,0.641075043790025,0.636839031811334,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.614,0.61725,0.596901610347254,0.61334424871284,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.62975,0.62975,0.630246597118728,0.630246597118728,"B",0.693147180559945,1.38629436111989
TRUE,TRUE,TRUE,TRUE,0.621,0.621,0.644509858462169,0.643875618093787,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,TRUE,0.57025,0.60575,0.59270140428677,0.610918329637842,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.58875,0.58875,0.581578165863065,0.581578165863065,"B",0.693147180559945,1.38629436111989
TRUE,FALSE,TRUE,FALSE,0.61175,0.61175,0.622429653679654,0.622429653679654,"B",0.693147180559945,1.38629436111989
FALSE,FALSE,FALSE,FALSE,0.62275,0.62275,0.607519608696011,0.607519608696011,"B",0.693147180559945,1.38629436111989
